group,case_id,case_name,source_type,run,seed,samples_total,samples_train,samples_test,variables,feature_names,target_expression,reward,success,train_r2,test_r2,complexity,evaluations,time_sec,expression,materialized_expression,simplified_expression,coefficients,ops,max_depth,max_unary,max_constants,max_evals,lm_iterations,test_ratio
Livermore,1,Livermore-1,expression,0,723072574,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,73386,3.1078331929998058,sin(x0 * x0) + x0 / (x0 + x0 + x0) + x0,sin(x0 * x0) + x0 / (x0 + x0 + x0) + x0,x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,1,971434279,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,72022,2.968121898999925,x0 + x0 / (x0 + x0 + x0) - x0 * sin(x0 * x0) / (x0 - (x0 + x0)),x0 + x0 / (x0 + x0 + x0) - x0 * sin(x0 * x0) / (x0 - (x0 + x0)),x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,2,3325160576,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,97336,4.188335096999708,sin(x0 * x0) + x0 + x0 / (x0 + x0 + x0),sin(x0 * x0) + x0 + x0 / (x0 + x0 + x0),x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,3,3163586042,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,34053,1.4096401259998856,x0 / (x0 + x0 + x0) + x0 + x0 + sin(x0 * x0) - x0,x0 / (x0 + x0 + x0) + x0 + x0 + sin(x0 * x0) - x0,x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,4,1227433701,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,65855,2.6901591880000524,x0 + sin(x0 * x0) + x0 / (x0 + x0 + x0),x0 + sin(x0 * x0) + x0 / (x0 + x0 + x0),x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,5,2057259013,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,18472,0.7350883909998629,x0 + sin(x0 * x0) + x0 / (x0 + x0 + x0),x0 + sin(x0 * x0) + x0 / (x0 + x0 + x0),x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,6,3814845113,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,83834,3.554876631999832,x0 / (x0 / x0 * (x0 + x0) + x0) + x0 + sin(x0 * x0),x0 / (x0 / x0 * (x0 + x0) + x0) + x0 + sin(x0 * x0),x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,7,2770303473,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,72154,3.0502360299997235,x0 / (x0 + x0 + x0) + sin(x0 * x0) + x0,x0 / (x0 + x0 + x0) + sin(x0 * x0) + x0,x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,8,3183815639,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,114391,5.054412004999904,x0 + x0 / (x0 + x0 + x0) + sin(x0 * x0),x0 + x0 / (x0 + x0 + x0) + sin(x0 * x0),x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,9,3828183215,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,73940,3.1026322160000745,x0 / (x0 + x0 + x0) + x0 + sin(x0 * x0),x0 / (x0 + x0 + x0) + x0 + sin(x0 * x0),x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,10,2437489881,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,88875,3.687262826999813,x0 / (x0 + x0 + x0) + x0 + sin(x0 / (x0 / x0 / x0)),x0 / (x0 + x0 + x0) + x0 + sin(x0 / (x0 / x0 / x0)),x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,11,2218870180,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,169434,7.5274941459997535,x0 / (x0 + x0 + x0) + x0 + sin(x0 * x0),x0 / (x0 + x0 + x0) + x0 + sin(x0 * x0),x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,12,1677402687,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,15727,0.6405643960001726,x0 / (x0 + x0 + x0) + x0 + sin(x0 * x0),x0 / (x0 + x0 + x0) + x0 + sin(x0 * x0),x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,13,310923819,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,36958,1.504201705000014,x0 / (x0 + x0 + x0) + sin(x0 * x0) + x0,x0 / (x0 + x0 + x0) + sin(x0 * x0) + x0,x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,14,1777581980,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,148500,6.574286206999659,x0 / (x0 + x0 + x0) + x0 + sin(x0 * x0) / (x0 / x0),x0 / (x0 + x0 + x0) + x0 + sin(x0 * x0) / (x0 / x0),x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,15,354449225,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999996423721313,True,1.0,1.0,7.0,92603,4.066767926000011,x0 / (x0 + x0 + x0) * x0 / x0 + sin(x0 * x0) + x0,x0 / (x0 + x0 + x0) * x0 / x0 + sin(x0 * x0) + x0,x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,16,1949615811,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,46610,1.981586537000112,x0 / (x0 + x0 + x0) + x0 + sin(x0 * x0),x0 / (x0 + x0 + x0) + x0 + sin(x0 * x0),x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,17,2845477618,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,57845,2.4202164779999293,x0 / (x0 / x0) / (x0 + x0 + x0) + sin(x0 * x0) + x0,x0 / (x0 / x0) / (x0 + x0 + x0) + sin(x0 * x0) + x0,x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,18,3334804072,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,53031,2.201854678000018,x0 + x0 / (x0 + x0 + x0) + sin(x0 * x0),x0 + x0 / (x0 + x0 + x0) + sin(x0 * x0),x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,19,3003924095,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,91114,3.8137829110000894,x0 / (x0 + x0 + x0) + sin(x0 * x0) + x0,x0 / (x0 + x0 + x0) + sin(x0 * x0) + x0,x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,20,938757074,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,21831,0.8421496939999997,sin(x0 * x0) + x0 / (x0 + x0 + x0) + x0,sin(x0 * x0) + x0 / (x0 + x0 + x0) + x0,x0 + sin(x0**2) + 0.3333,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
