group,case_id,case_name,source_type,run,seed,samples_total,samples_train,samples_test,variables,feature_names,target_expression,reward,success,train_r2,test_r2,complexity,evaluations,time_sec,expression,materialized_expression,simplified_expression,coefficients,ops,max_depth,max_unary,max_constants,max_evals,lm_iterations,test_ratio
Livermore,17,Livermore-17,expression,0,723072574,40,20,20,2,"[""x0"", ""x1""]",4*sin(x[0])*cos(x[1]),0.9999999403953552,True,1.0,1.0,6.0,1658064,15.73095158399974,sin(x0) * cos(x0 - x0) * (cos(x1) + cos(x1) + cos(x1) + cos(x1)),sin(x0) * cos(x0 - x0) * (cos(x1) + cos(x1) + cos(x1) + cos(x1)),4.0*sin(x0)*cos(x1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,17,Livermore-17,expression,1,971434279,40,20,20,2,"[""x0"", ""x1""]",4*sin(x[0])*cos(x[1]),0.9999999403953552,True,1.0,1.0,6.0,110630,0.770882163999886,(cos(x1) + cos(x1)) * (sin(x0) + sin(x0)),(cos(x1) + cos(x1)) * (sin(x0) + sin(x0)),4.0*sin(x0)*cos(x1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,17,Livermore-17,expression,2,3325160576,40,20,20,2,"[""x0"", ""x1""]",4*sin(x[0])*cos(x[1]),0.9999999403953552,True,1.0,1.0,6.0,353103,3.0522346169996126,(sin(x0) + sin(x0)) * cos(x1) + (sin(x0) + sin(x0)) * cos(x1) * cos(x1 * (x0 - x0)),(sin(x0) + sin(x0)) * cos(x1) + (sin(x0) + sin(x0)) * cos(x1) * cos(x1 * (x0 - x0)),4.0*sin(x0)*cos(x1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,17,Livermore-17,expression,3,3163586042,40,20,20,2,"[""x0"", ""x1""]",4*sin(x[0])*cos(x[1]),0.9999999403953552,True,1.0,1.0,6.0,93555,0.5770271379997212,cos(x1) * (sin(x0) + sin(x0) + sin(x0) + sin(x0)),cos(x1) * (sin(x0) + sin(x0) + sin(x0) + sin(x0)),4.0*sin(x0)*cos(x1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,17,Livermore-17,expression,4,1227433701,40,20,20,2,"[""x0"", ""x1""]",4*sin(x[0])*cos(x[1]),0.9999998807907104,True,1.0,1.0,6.0,240603,1.7397569380000277,(cos(x1) + cos(x1) + cos(x1) + cos(x1)) * sin(x0),(cos(x1) + cos(x1) + cos(x1) + cos(x1)) * sin(x0),4.0*sin(x0)*cos(x1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,17,Livermore-17,expression,5,2057259013,40,20,20,2,"[""x0"", ""x1""]",4*sin(x[0])*cos(x[1]),0.9999999403953552,True,1.0,1.0,6.0,131947,0.9878327189999254,(cos(x1) + cos(x1)) * sin(x0) + (cos(x1) + cos(x1)) * sin(x0),(cos(x1) + cos(x1)) * sin(x0) + (cos(x1) + cos(x1)) * sin(x0),4.0*sin(x0)*cos(x1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,17,Livermore-17,expression,6,3814845113,40,20,20,2,"[""x0"", ""x1""]",4*sin(x[0])*cos(x[1]),0.9955191612243652,False,0.9999797410830831,0.9999634415012437,13.0,2000000,19.345014571999855,cos(x1) * x0 * cos(x0) + (x0 + x0 + sin(x0)) * cos(x1),cos(x1) * x0 * cos(x0) + (x0 + x0 + sin(x0)) * cos(x1),(x0*cos(x0) + 2.0*x0 + sin(x0))*cos(x1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,17,Livermore-17,expression,7,2770303473,40,20,20,2,"[""x0"", ""x1""]",4*sin(x[0])*cos(x[1]),0.9999998807907104,True,1.0,1.0,6.0,114522,0.8343307149998509,cos(x1) * sin(x0) + sin(x0) * (cos(x1) + cos(x1) + cos(x1)),cos(x1) * sin(x0) + sin(x0) * (cos(x1) + cos(x1) + cos(x1)),4.0*sin(x0)*cos(x1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,17,Livermore-17,expression,8,3183815639,40,20,20,2,"[""x0"", ""x1""]",4*sin(x[0])*cos(x[1]),0.9999999403953552,True,1.0,1.0,6.0,364598,2.976473029999852,sin(x0) * (cos(x1) + cos(x1) + cos(x1) + cos(x1)),sin(x0) * (cos(x1) + cos(x1) + cos(x1) + cos(x1)),4.0*sin(x0)*cos(x1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,17,Livermore-17,expression,9,3828183215,40,20,20,2,"[""x0"", ""x1""]",4*sin(x[0])*cos(x[1]),0.9942746758460999,False,0.999966842256432,0.9996739268772419,26.0,2000006,20.27423071799967,sin(x0) * (exp(cos(x1)) + cos(x1 * x1)) - (x1 - cos(x1)) * cos(x1) * sin(x0) / exp(x0 / x0),sin(x0) * (exp(cos(x1)) + cos(x1 * x1)) - (x1 - cos(x1)) * cos(x1) * sin(x0) / exp(x0 / x0),0.3679*(-(x1 - cos(x1))*cos(x1) + 2.718*exp(cos(x1)) + 2.718*cos(x1**2))*sin(x0),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
