group,case_id,case_name,source_type,run,seed,samples_total,samples_train,samples_test,variables,feature_names,target_expression,reward,success,train_r2,test_r2,complexity,evaluations,time_sec,expression,materialized_expression,simplified_expression,coefficients,ops,max_depth,max_unary,max_constants,max_evals,lm_iterations,test_ratio
Nguyen,12,Nguyen-12*,expression,0,723072574,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + 0.5*x[1]**2 - x[1],0.9991743564605713,False,0.9999993172043254,0.999999373241637,17.0,2000005,18.376395327999944,x0 * x0 * (x0 * x0 - x0) - (x1 - x1 * log(x1) * log(x1)),x0 * x0 * (x0 * x0 - x0) - (x1 - x1 * log(x1) * log(x1)),x0**3*(x0 - 1.0) + x1*log(x1)**2 - x1,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,12,Nguyen-12*,expression,1,971434279,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + 0.5*x[1]**2 - x[1],0.9994155764579773,False,0.9999996580218137,0.9999994647966799,21.0,2000004,17.944288385999926,(x1 + x1) * log(x1) - x1 - exp(cos(x1)) + x0 * x0 * (x0 - x1 / x1) * x0,(x1 + x1) * log(x1) - x1 - exp(cos(x1)) + x0 * x0 * (x0 - x1 / x1) * x0,x0**3*(x0 - 1.0) + 2.0*x1*log(x1) - x1 - exp(cos(x1)),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,12,Nguyen-12*,expression,2,3325160576,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + 0.5*x[1]**2 - x[1],0.9999999403953552,True,1.0,1.0,17.0,597271,4.891691789999982,x0 + x0 * x0 * (x0 * x0 - x0) - (x0 + x1 - x1 * x0 / (x0 + x0) * x1),x0 + x0 * x0 * (x0 * x0 - x0) - (x0 + x1 - x1 * x0 / (x0 + x0) * x1),x0**4 - x0**3 + 0.5*x1**2 - x1,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,12,Nguyen-12*,expression,3,3163586042,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + 0.5*x[1]**2 - x[1],0.9999998211860657,True,1.0,1.0,17.0,186949,1.4125792879999608,x0 * x1 * x1 / (x0 + x0) - x1 - (x0 * x0 - x0 * x0 * x0) * x0,x0 * x1 * x1 / (x0 + x0) - x1 - (x0 * x0 - x0 * x0 * x0) * x0,x0**4 - x0**3 + 0.5*x1**2 - x1,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,12,Nguyen-12*,expression,4,1227433701,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + 0.5*x[1]**2 - x[1],0.9997631907463074,False,0.9999999438992279,0.9999999041138286,20.0,2000005,18.658261347999996,(x0 * x0 - x0) * x0 * x0 - (x1 * log(x1) * cos(log(x1)) - log(x1) * x1),(x0 * x0 - x0) * x0 * x0 - (x1 * log(x1) * cos(log(x1)) - log(x1) * x1),x0**3*(x0 - 1.0) - x1*log(x1)*cos(log(x1)) + x1*log(x1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,12,Nguyen-12*,expression,5,2057259013,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + 0.5*x[1]**2 - x[1],0.9996371865272522,False,0.999999868261579,0.9999996978178738,18.0,2000001,16.449291271999982,(x0 * x0 - x0) * x0 * x0 - (x1 * log(x1) * (x0 / x0 - log(x1)) - (x1 - x0 / x0)),(x0 * x0 - x0) * x0 * x0 - (x1 * log(x1) * (x0 / x0 - log(x1)) - (x1 - x0 / x0)),x0**3*(x0 - 1.0) + x1*(log(x1) - 1.0)*log(x1) + x1 - 1.0,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,12,Nguyen-12*,expression,6,3814845113,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + 0.5*x[1]**2 - x[1],0.9999998807907104,True,1.0,1.0,17.0,1395080,11.90779004600006,(x0 * x0 * x0 - log(x0 / x0) + x1 * x1 / (x0 + x0) - (x0 * x0 + x1 / x0)) * x0,(x0 * x0 * x0 - log(x0 / x0) + x1 * x1 / (x0 + x0) - (x0 * x0 + x1 / x0)) * x0,x0**4 - x0**3 + 0.5*x1**2 - x1,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,12,Nguyen-12*,expression,7,2770303473,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + 0.5*x[1]**2 - x[1],0.999587893486023,False,0.999999830000118,0.9999998341281616,22.0,2000008,18.581633710000006,x0 * x0 * x0 * x0 - x1 - (log(x1) + x0 * x0 * x0 - log(x1) * log(x1) * x1),x0 * x0 * x0 * x0 - x1 - (log(x1) + x0 * x0 * x0 - log(x1) * log(x1) * x1),x0**4 - x0**3 + x1*log(x1)**2 - x1 - log(x1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,12,Nguyen-12*,expression,8,3183815639,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + 0.5*x[1]**2 - x[1],0.9992061853408813,False,0.9999993687486936,0.99999876403817,16.0,2000001,16.479289852999955,log(x1) * (x1 + x1) + x0 * x0 * (x0 * x0 - x0) - x1,log(x1) * (x1 + x1) + x0 * x0 * (x0 * x0 - x0) - x1,x0**3*(x0 - 1.0) + 2.0*x1*log(x1) - x1,[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,12,Nguyen-12*,expression,9,3828183215,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + 0.5*x[1]**2 - x[1],0.9995231628417969,False,0.9999997724243508,0.9999996913549414,32.0,2000006,16.60703278999995,(log(x1) + log(x1)) * x1 + x0 * x0 * (x0 * x0 - x0) - (log((x1 + x0) * x1) + log(x1 * x1 - log(x1))),(log(x1) + log(x1)) * x1 + x0 * x0 * (x0 * x0 - x0) - (log((x1 + x0) * x1) + log(x1 * x1 - log(x1))),x0**3*(x0 - 1.0) + 2.0*x1*log(x1) - log(x1*(x0 + x1)) - log(x1**2 - log(x1)),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
