group,case_id,case_name,source_type,run,seed,samples_total,samples_train,samples_test,variables,feature_names,target_expression,reward,success,train_r2,test_r2,complexity,evaluations,time_sec,expression,materialized_expression,simplified_expression,coefficients,ops,max_depth,max_unary,max_constants,max_evals,lm_iterations,test_ratio
Nguyen,2,Nguyen-2,expression,0,723072574,40,20,20,1,"[""x0""]",x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999999403953552,True,1.0,1.0,12.0,36647,0.23388674399996034,x0 + x0 * x0 + x0 * x0 * (x0 * x0 + x0),x0 + x0 * x0 + x0 * x0 * (x0 * x0 + x0),x0*(x0**2*(x0 + 1.0) + x0 + 1.0),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,2,Nguyen-2,expression,1,971434279,40,20,20,1,"[""x0""]",x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999999403953552,True,1.0,1.0,12.0,35146,0.22360681700001805,x0 * x0 * (x0 + x0 * x0) + x0 + x0 * x0,x0 * x0 * (x0 + x0 * x0) + x0 + x0 * x0,x0*(x0**2*(x0 + 1.0) + x0 + 1.0),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,2,Nguyen-2,expression,2,3325160576,40,20,20,1,"[""x0""]",x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999999403953552,True,1.0,1.0,10.0,25662,0.1533156360000021,(cos(x0 - x0) + x0 - (x0 - x0)) * (x0 + x0 * x0 * x0),(cos(x0 - x0) + x0 - (x0 - x0)) * (x0 + x0 * x0 * x0),x0*(x0 + 1.0)*(x0**2 + 1.0),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,2,Nguyen-2,expression,3,3163586042,40,20,20,1,"[""x0""]",x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999999403953552,True,1.0,1.0,10.0,17586,0.11155630399991878,(x0 * x0 * x0 + x0) * (x0 * x0 + x0) / x0,(x0 * x0 * x0 + x0) * (x0 * x0 + x0) / x0,x0*(x0 + 1.0)*(x0**2 + 1.0),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,2,Nguyen-2,expression,4,1227433701,40,20,20,1,"[""x0""]",x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999999403953552,True,1.0,1.0,10.0,21451,0.13507191400003649,(x0 / x0 + x0 * x0) * (x0 + x0 * x0),(x0 / x0 + x0 * x0) * (x0 + x0 * x0),x0*(x0 + 1.0)*(x0**2 + 1.0),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,2,Nguyen-2,expression,5,2057259013,40,20,20,1,"[""x0""]",x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999999403953552,True,1.0,1.0,10.0,22775,0.13246522499991897,(x0 / x0 + x0) * exp(x0 - x0) * (x0 * x0 + x0 / x0) * x0,(x0 / x0 + x0) * exp(x0 - x0) * (x0 * x0 + x0 / x0) * x0,x0*(x0 + 1.0)*(x0**2 + 1.0),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,2,Nguyen-2,expression,6,3814845113,40,20,20,1,"[""x0""]",x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999999403953552,True,1.0,1.0,10.0,52810,0.33817233000002034,(x0 + x0 / x0) * (x0 + x0 * x0 * x0),(x0 + x0 / x0) * (x0 + x0 * x0 * x0),x0*(x0 + 1.0)*(x0**2 + 1.0),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,2,Nguyen-2,expression,7,2770303473,40,20,20,1,"[""x0""]",x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999999403953552,True,1.0,1.0,10.0,57898,0.4030708149999782,(x0 * x0 * x0 + x0) * x0 / x0 * (x0 + x0 * x0) / x0,(x0 * x0 * x0 + x0) * x0 / x0 * (x0 + x0 * x0) / x0,x0*(x0 + 1.0)*(x0**2 + 1.0),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,2,Nguyen-2,expression,8,3183815639,40,20,20,1,"[""x0""]",x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999999403953552,True,1.0,1.0,10.0,7340,0.03982857900007275,(x0 + x0 * x0) * (x0 * x0 + x0 / x0),(x0 + x0 * x0) * (x0 * x0 + x0 / x0),x0*(x0 + 1.0)*(x0**2 + 1.0),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,2,Nguyen-2,expression,9,3828183215,40,20,20,1,"[""x0""]",x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999999403953552,True,1.0,1.0,10.0,23300,0.14029257900006087,(x0 * x0 + x0 / x0) * (x0 + x0 * x0),(x0 * x0 + x0 / x0) * (x0 + x0 * x0),x0*(x0 + 1.0)*(x0**2 + 1.0),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
