group,case_id,case_name,source_type,run,seed,samples_total,samples_train,samples_test,variables,feature_names,target_expression,reward,success,train_r2,test_r2,complexity,evaluations,time_sec,expression,materialized_expression,simplified_expression,coefficients,ops,max_depth,max_unary,max_constants,max_evals,lm_iterations,test_ratio
Livermore,14,Livermore-14,expression,0,723072574,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),1.0,True,0.9999999999999997,0.9999999999999996,22.0,1482899,130.21451723799873,cos(x0 - 1.57079634496) / 0.999999682916 + sin(x0 / 0.99999947172 / (1 / x0)) + x0 * x0 * (0.999999630779 + x0 - -0.999999732719 / x0),cos(x0 - 1.57079634496) / 0.999999682916 + sin(x0 / 0.99999947172 / (1 / x0)) + x0 * x0 * (0.999999630779 + x0 - -0.999999732719 / x0),x0*(x0*(x0 + 1.0) + 1.0) + sin(1.00000052828028*x0**2) + 1.0*cos(x0 - 1.57079634496),"[1.5707963449597995, 0.0007963465900883731, 0.9999994717203099, 1.0, 0.9999996307789648, -0.9999997327185522]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,1,971434279,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),1.0,True,0.9999999999999978,0.9999999999999977,24.0,559772,48.18496516600135,x0 * 2.00001569015 - x0 + sin(x0 / 1.00002833379) - sin(x0 * -1.00000084975 * x0) + (1.25536370099e-05 + x0) * 0.999986806599 * (x0 * x0 + x0),x0 * 2.00001569015 - x0 + sin(x0 / 1.00002833379) - sin(x0 * -1.00000084975 * x0) + (1.25536370099e-05 + x0) * 0.999986806599 * (x0 * x0 + x0),x0*(1.0*x0 + 1.255e-5)*(x0 + 1.0) + 1.0*x0 + sin(0.999971667012781*x0) + sin(1.00000084975*x0**2),"[2.0000156901505486, 1.0000283337945621, -1.000000849753744, 1.2553637009865263e-05, 0.9999868065991294]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,2,3325160576,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999998211860657,True,0.999999999999972,0.9999999999999223,24.0,838222,75.77768995899896,x0 * 1.99607494614 - sin((-0.00339837353275 - x0) * x0) + (x0 - x0 + -0.000475495560723 * x0 - x0 * x0 / 1.11754399408) * (-1.11704887297 - x0 - -0.0687810801568 * sin(x0)),x0 * 1.99607494614 - sin((-0.00339837353275 - x0) * x0) + (x0 - x0 + -0.000475495560723 * x0 - x0 * x0 / 1.11754399408) * (-1.11704887297 - x0 - -0.0687810801568 * sin(x0)),x0*(0.8948*x0 + 0.0004755)*(x0 - 0.06878*sin(x0) + 1.117) + 1.996*x0 + sin(x0*(x0 + 0.00339837353275)),"[1.9960749461397678, -0.0033983735327492237, -0.0004754955607232136, 1.1175439940780183, -1.117048872970376, -0.06878108015679117]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,3,3163586042,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),1.0,True,0.9999999999436945,0.9999999582168957,26.0,1816582,161.65532329899906,(sin(0.924273719184 + x0) + 1.18255946022 - x0 - (cos(x0) * 1.58491955495 - exp(x0 / 7.92068087852))) * (x0 + x0) * (1.23417332734 * x0 / x0 - cos(1.02658566784 + x0)),(sin(0.924273719184 + x0) + 1.18255946022 - x0 - (cos(x0) * 1.58491955495 - exp(x0 / 7.92068087852))) * (x0 + x0) * (1.23417332734 * x0 / x0 - cos(1.02658566784 + x0)),-2.0*x0*(cos(x0 + 1.02658566784) - 1.234)*(-x0 + exp(0.126251772459599*x0) + sin(x0 + 0.924273719184) - 1.585*cos(x0) + 1.183),"[0.9242737191837439, 1.182559460218624, 1.5849195549543187, 7.920680878522117, 1.234173327338213, 1.026585667838956]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,4,1227433701,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999814033508301,False,0.9999999991845345,0.9999999983629514,23.0,2000005,180.2318886590001,x0 - (x0 + 0.77346333034) * 0.250520692174 * x0 * (x0 - 2.59869773776) * (x0 + 0.999754316953) * (cos(-2.95662751213 + x0) + 2.96904166143),x0 - (x0 + 0.77346333034) * 0.250520692174 * x0 * (x0 - 2.59869773776) * (x0 + 0.999754316953) * (cos(-2.95662751213 + x0) + 2.96904166143),x0*(-(0.2505*x0 + 0.1938)*(x0 - 2.599)*(x0 + 0.9998)*(cos(x0 - 2.95662751213) + 2.969) + 1.0),"[0.7734633303399872, 0.25052069217438905, 2.598697737756215, 0.9997543169528654, -2.9566275121318886, 2.96904166143396]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,5,2057259013,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999760985374451,False,0.9999999994288393,0.9999999990033392,22.0,2000013,179.37774349400024,(sin(1.43129158889 * x0) - (x0 * -0.0473747241515 * (x0 + x0) - 1.43321867391)) * (1.18549394079e-05 - (sin(x0) - 1.47685262238 * x0)) / 0.341670218309,(sin(1.43129158889 * x0) - (x0 * -0.0473747241515 * (x0 + x0) - 1.43321867391)) * (1.18549394079e-05 - (sin(x0) - 1.47685262238 * x0)) / 0.341670218309,2.927*(1.477*x0 - sin(x0) + 1.185e-5)*(0.09475*x0**2 + sin(1.43129158889*x0) + 1.433),"[1.4312915888906819, -0.04737472415151112, 1.4332186739108241, 1.000011854909678, 1.476852622383149, 0.3416702183091538]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,6,3814845113,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999997019767761,True,0.9999999999999067,0.9999999999998153,20.0,579763,49.3794602199996,sin(x0 * x0) - exp(x0 + -37.367278072) - x0 * x0 * -1.06774421706 * (x0 + 0.936553439329) + sin(0.83851693543 * x0) / (2.8745357828e+14 / (6.85622278621e+14 + x0)),sin(x0 * x0) - exp(x0 + -37.367278072) - x0 * x0 * -1.06774421706 * (x0 + 0.936553439329) + sin(0.83851693543 * x0) / (2.8745357828e+14 / (6.85622278621e+14 + x0)),x0**2*(1.068*x0 + 1.0) + 2.385*sin(0.83851693543*x0) + sin(x0**2),"[-37.367278071998676, -1.0677442170603861, 0.9365534393287228, 0.8385169354302905, 33.292082496275825, 34.16134797775596]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,7,2770303473,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999999403953552,True,0.9999999999999999,0.9999999999999997,19.0,1097437,95.75664299799973,x0 * x0 * (x0 + 0.999999965344) + x0 * 1.99999969565 + sin(x0 * x0) - x0 + sin(x0) * 0.367879552197 / x0 * 2.71828182846 * (x0 - 1.00815522281e-09),x0 * x0 * (x0 + 0.999999965344) + x0 * 1.99999969565 + sin(x0 * x0) - x0 + sin(x0) * 0.367879552197 / x0 * 2.71828182846 * (x0 - 1.00815522281e-09),x0**2*(x0 + 1.0) + 1.0*x0 + 1.0*sin(x0) + sin(x0**2),"[0.9999999653444673, 1.999999695652536, 0.36787955219724483, 1.0, 1.0081552228106166e-09]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,8,3183815639,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999915957450867,False,0.9999999999298536,0.9999999996392902,35.0,2000023,173.93918300299993,(0.846050229809 + x0) * x0 * sin(x0 + 0.301428608084) * (exp(x0 * -0.921769922776) + 0.719400041714 + x0) + x0 * -1.57004100729 * sin(x0 - 1.62231128635),(0.846050229809 + x0) * x0 * sin(x0 + 0.301428608084) * (exp(x0 * -0.921769922776) + 0.719400041714 + x0) + x0 * -1.57004100729 * sin(x0 - 1.62231128635),x0*((x0 + 0.846)*((x0 + 0.7194)*exp(0.921769922776*x0) + 1.0)*sin(x0 + 0.301428608084) - 1.57*exp(0.921769922776*x0)*sin(x0 - 1.62231128635))*exp(-0.921769922776*x0),"[0.8460502298088479, 0.3014286080841826, -0.9217699227755612, 0.7194000417137765, -1.5700410072909496, 1.622311286352411]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,9,3828183215,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),1.0,True,0.9999999999999999,0.9999999999999998,34.0,457146,38.72520881499986,x0 + sin(x0 * x0) - (cos(x0 + 1.57079631437 - x0 * 3.57630018137e-08) + x0 * (0.999999944072 + x0) / ((4608093.04506 + x0) / (-4608094.02094 * x0))),x0 + sin(x0 * x0) - (cos(x0 + 1.57079631437 - x0 * 3.57630018137e-08) + x0 * (0.999999944072 + x0) / ((4608093.04506 + x0) / (-4608094.02094 * x0))),(x0**2*(4.608e+6*x0 + 4.608e+6) + (x0 + 4.608e+6)*(x0 + sin(x0**2) - cos(0.999999964236998*x0 + 1.57079631437)))/(x0 + 4.608e+6),"[1.570796314373888, 3.5763001813738283e-08, 0.9999999440719418, 4608093.04506018, -4608094.02093808]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
