group,case_id,case_name,source_type,run,seed,samples_total,samples_train,samples_test,variables,feature_names,target_expression,reward,success,train_r2,test_r2,complexity,evaluations,time_sec,expression,materialized_expression,simplified_expression,coefficients,ops,max_depth,max_unary,max_constants,max_evals,lm_iterations,test_ratio
Livermore,14,Livermore-14,expression,0,723072574,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999775290489197,False,0.9999999993127444,0.9999999938102738,28.0,2000025,190.2931076599998,(cos(x0) / -0.684776872376 + 8.80391110878 - x0 * -0.148369221585) * (0.162238096634 / exp(x0) * x0 + sin(x0 / 2.32953552058 * (x0 - -0.256490910858))),(cos(x0) / -0.684776872376 + 8.80391110878 - x0 * -0.148369221585) * (0.162238096634 / exp(x0) * x0 + sin(x0 / 2.32953552058 * (x0 - -0.256490910858))),(0.1622*x0 + exp(x0)*sin(0.429270123235135*x0*(x0 + 0.256490910858)))*(0.1484*x0 - 1.46*cos(x0) + 8.804)*exp(-x0),"[-0.684776872376242, 2.1751960669281996, -0.14836922158472454, 0.16223809663436103, 2.329535520579251, -0.25649091085786635]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,1,971434279,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999802112579346,False,0.9999999996074511,0.9999999965061975,21.0,2000000,188.0851103669993,x0 * (sin(-0.075556432169 + x0) - (x0 - 1.29085900264) * 0.475884432147) * (x0 * x0 / 0.858323505251 + 0.121967014696 * x0 - -3.71215280249),x0 * (sin(-0.075556432169 + x0) - (x0 - 1.29085900264) * 0.475884432147) * (x0 * x0 / 0.858323505251 + 0.121967014696 * x0 - -3.71215280249),x0*(-0.4759*x0 + sin(x0 - 0.075556432169) + 0.6143)*(1.165*x0**2 + 0.122*x0 + 3.712),"[-0.07555643216900347, 1.2908590026382682, 0.4758844321473733, 0.8583235052514779, 0.12196701469630003, -3.712152802493382]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,2,3325160576,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999916553497314,False,0.9999999999305564,0.9999999999295006,21.0,2000000,190.41857069300022,((1.20138773824 + x0) * x0 + 2.42497523478) * x0 / 1.20103733534 + sin((0.000137017913303 + x0) * (0.999762336649 * x0 - 0.0191147285354)),((1.20138773824 + x0) * x0 + 2.42497523478) * x0 / 1.20103733534 + sin((0.000137017913303 + x0) * (0.999762336649 * x0 - 0.0191147285354)),0.8326*x0*(x0*(x0 + 1.201) + 2.425) + sin((0.999762336649*x0 - 0.0191147285354)*(x0 + 0.000137017913303)),"[1.2013877382438856, 2.424975234778999, 1.2010373353367527, 0.00013701791330315713, 0.999762336648712, 0.019114728535375422]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,3,3163586042,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999912977218628,False,0.9999999999245434,0.9999999760690488,18.0,2000031,185.1411704130005,(cos(2.50270805924 - x0) + 2.19911940268 + -0.868079129685 * x0) * (1.23421177065 - cos(x0 + 1.02622408344)) * (x0 + x0),(cos(2.50270805924 - x0) + 2.19911940268 + -0.868079129685 * x0) * (1.23421177065 - cos(x0 + 1.02622408344)) * (x0 + x0),-2.0*x0*(cos(x0 + 1.02622408344) - 1.234)*(-0.8681*x0 + cos(x0 - 2.50270805924) + 2.199),"[2.5027080592381643, 1.1038978830474102, 1.0952215196322364, -0.8680791296847605, 1.2342117706497322, 1.0262240834413807]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,4,1227433701,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999911785125732,False,0.9999999998684388,0.9999999997943718,30.0,2000032,189.45890814000086,sin(x0) * (3.36348241351 + x0 - x0 * 1.00153177383) + sin((x0 + 0.000340935219213) * (x0 + -0.0327511124466)) - (sin(x0 * 1.33093221372) + (-1.0017030933 - x0) * x0 * x0),sin(x0) * (3.36348241351 + x0 - x0 * 1.00153177383) + sin((x0 + 0.000340935219213) * (x0 + -0.0327511124466)) - (sin(x0 * 1.33093221372) + (-1.0017030933 - x0) * x0 * x0),x0**2*(x0 + 1.002) + (3.363 - 0.001532*x0)*sin(x0) - sin(1.33093221372*x0) + sin((x0 - 0.0327511124466)*(x0 + 0.000340935219213)),"[3.363482413507001, 1.001531773828878, 0.000340935219212857, -0.03275111244660959, 1.3309322137204291, -1.001703093299301]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,5,2057259013,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999999403953552,True,0.9999999999999996,0.9999999999999997,19.0,425966,36.93795584899999,sin(x0 * x0) + (x0 * x0 + x0 - -1.0000011093) * x0 + cos(x0 - 1.57079632307) / 1.00000118863,sin(x0 * x0) + (x0 * x0 + x0 - -1.0000011093) * x0 + cos(x0 - 1.57079632307) / 1.00000118863,x0*(x0**2 + x0 + 1.0) + sin(x0**2) + 1.0*cos(x0 - 1.57079632307),"[-1.0000011092985948, 1.5707963230711353, 1.0000011886289606]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,6,3814845113,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999999403953552,True,0.9999999999999991,0.999999999999999,17.0,339818,29.466265359998943,x0 + (x0 - -1.00000003106) * x0 * x0 + sin(x0 * -7.03384429174e-07 + x0 * x0) + 1.00000061149 * sin(x0),x0 + (x0 - -1.00000003106) * x0 * x0 + sin(x0 * -7.03384429174e-07 + x0 * x0) + 1.00000061149 * sin(x0),x0**2*(x0 + 1.0) + x0 + 1.0*sin(x0) + sin(x0**2),"[-1.0000000310611497, -7.03384429173988e-07, 1.000000611493662]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,7,2770303473,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999908208847046,False,0.9999999998057055,0.9999999993910611,21.0,2000004,186.7241846199995,sin((-0.0184777422917 + x0) * x0) / 0.999790719748 + x0 / 0.495408989848 - (x0 - -1.20061669945) * x0 * x0 * -0.832807000323,sin((-0.0184777422917 + x0) * x0) / 0.999790719748 + x0 / 0.495408989848 - (x0 - -1.20061669945) * x0 * x0 * -0.832807000323,x0**2*(0.8328*x0 + 0.9999) + 2.019*x0 + 1.0*sin(x0*(x0 - 0.0184777422917)),"[-0.01847774229171179, 0.9997907197477273, 1.052490729802367, -1.2006166994548468, -0.8328070003233499]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,8,3183815639,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),1.0,True,0.9999999999999998,0.9999999999999999,19.0,621743,55.50091817000066,(x0 + 1.00000010701 + (x0 - 2.57510166051e-07) / (1.00000018005 / x0)) * x0 - (sin(-1.00000030688 * x0 * x0) - sin(x0)),(x0 + 1.00000010701 + (x0 - 2.57510166051e-07) / (1.00000018005 / x0)) * x0 - (sin(-1.00000030688 * x0 * x0) - sin(x0)),x0*(1.0*x0**2 + x0 + 1.0) + sin(x0) + sin(1.00000030688*x0**2),"[1.0104595074000655, 1.0104593992726776, 2.5751016605107593e-07, 1.0000001800548644, -1.0000003068804837]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,9,3828183215,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),1.0,True,0.9999999999587599,0.9999999969978585,31.0,742692,68.51477721300034,(-0.632085426753 * sin(x0) + x0) * (1.75724466556 + exp(-1.46071217944 - x0)) * ((2.05147541515 + x0) * sin(x0) + cos(x0) * (0.898060378637 + x0) + 1.83469762019),(-0.632085426753 * sin(x0) + x0) * (1.75724466556 + exp(-1.46071217944 - x0)) * ((2.05147541515 + x0) * sin(x0) + cos(x0) * (0.898060378637 + x0) + 1.83469762019),(x0 - 0.6321*sin(x0))*(1.757*exp(x0) + 0.2321)*((x0 + 0.8981)*cos(x0) + (x0 + 2.051)*sin(x0) + 1.835)*exp(-x0),"[-0.6320854267526543, 5.7964442287195475, -1.4607121794357987, 2.051475415154258, 0.8980603786373573, 1.83469762019367]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,10,2437489881,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999923706054688,False,0.9999999999231257,0.9999999997822155,25.0,2000007,188.78223867499946,x0 * x0 * x0 * (0.346443721365 * x0 - 0.0254705048079) * (sin(1.582426043 + x0) - (x0 - 2.40496363503) / x0) + (0.970180472078 + x0) * x0 / 0.485092693889,x0 * x0 * x0 * (0.346443721365 * x0 - 0.0254705048079) * (sin(1.582426043 + x0) - (x0 - 2.40496363503) / x0) + (0.970180472078 + x0) * x0 / 0.485092693889,x0*(x0*(0.3464*x0 - 0.02547)*(x0*sin(x0 + 1.582426043) - x0 + 2.405) + 2.061*x0 + 2.0),"[0.3464437213647923, 0.025470504807871795, 1.5824260429954513, 2.4049636350325394, 0.9701804720782837, 0.4850926938891908]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,11,2218870180,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999892115592957,False,0.9999999996379679,0.9999999939613305,33.0,2000042,187.96597130699956,sin(x0 * (x0 - 0.108292314033)) + (-4.85307911645 + -0.121893550955 / x0) * sin(x0) + (x0 + 7.43773417756) * x0 * 0.919614828713 + 0.121892787378 * exp(x0),sin(x0 * (x0 - 0.108292314033)) + (-4.85307911645 + -0.121893550955 / x0) * sin(x0) + (x0 + 7.43773417756) * x0 * 0.919614828713 + 0.121892787378 * exp(x0),(x0*(0.9196*x0*(x0 + 7.438) + 0.1219*exp(x0) + sin(x0*(x0 - 0.108292314033))) - (4.853*x0 + 0.1219)*sin(x0))/x0,"[0.10829231403304061, -4.853079116450935, -0.12189355095542113, 7.437734177562534, 0.9196148287128265, 0.121892787378462]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,12,1677402687,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999898076057434,False,0.999999999703267,0.9999999987174145,26.0,2000041,190.5909614960001,((-0.431047189173 + x0) * sin(x0) + 6.31938773891) / (1.49171121812 / (sin(x0) * (x0 + 0.472123864942))) + x0 * (x0 - 1.8445167264) * 1.13905949125 * x0,((-0.431047189173 + x0) * sin(x0) + 6.31938773891) / (1.49171121812 / (sin(x0) * (x0 + 0.472123864942))) + x0 * (x0 - 1.8445167264) * 1.13905949125 * x0,x0**2*(1.139*x0 - 2.101) + (0.6704*x0 + 0.3165)*((x0 - 0.431)*sin(x0) + 6.319)*sin(x0),"[-0.4310471891733654, 1.8436223267108227, 1.4917112181201932, 0.47212386494221903, 1.8445167264028048, 0.13057363334431124]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
Livermore,14,Livermore-14,expression,13,310923819,40,20,20,1,"[""x0""]",x[0]**3 + x[0]**2 + x[0] + sin(x[0]) + sin(x[0]**2),0.9999912977218628,False,0.9999999998749383,0.9999999975709416,26.0,2000001,185.00974173299983,(x0 * 1.99982320949 - x0 * x0 * -0.683131789067 * (0.105287879553 + x0)) * (exp(x0 - x0 / 0.776985616189) + sin(1.25117143925 * x0)),(x0 * 1.99982320949 - x0 * x0 * -0.683131789067 * (0.105287879553 + x0)) * (exp(x0 - x0 / 0.776985616189) + sin(1.25117143925 * x0)),x0*(x0*(0.6831*x0 + 0.07193) + 2.0)*(exp(0.287025112388634*x0)*sin(1.25117143925*x0) + 1.0)*exp(-0.287025112388634*x0),"[1.9998232094901844, -0.6831317890673517, 0.1052878795534843, 0.7769856161888283, 1.2511714392473943]","+,-,*,/,sin,cos,exp,log,R",6,999,6,2000000,50,0.5
