group,case_id,case_name,source_type,run,seed,samples_total,samples_train,samples_test,variables,feature_names,target_expression,reward,success,train_r2,test_r2,complexity,evaluations,time_sec,expression,materialized_expression,simplified_expression,coefficients,ops,max_depth,max_unary,max_constants,max_evals,lm_iterations,test_ratio
Nguyen,7,Nguyen-7,expression,0,23654,40,20,20,1,"[""x0""]",log(x[0]**2 + 1) + log(x[0] + 1),0.9999999403953552,True,1.0,1.0,10.0,45810,0.31017489299995304,log(x0 + x0 / x0 + x0 * x0 - (sin(x0 - x0) - x0 * x0 * x0)),log(x0 + x0 / x0 + x0 * x0 - (sin(x0 - x0) - x0 * x0 * x0)),log(x0**3 + x0**2 + x0 + 1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,7,Nguyen-7,expression,1,15795,40,20,20,1,"[""x0""]",log(x[0]**2 + 1) + log(x[0] + 1),0.9999999403953552,True,1.0,1.0,11.0,80362,0.5502403179999646,log(x0 * (x0 * x0 + x0) + x0 / x0 + x0),log(x0 * (x0 * x0 + x0) + x0 / x0 + x0),log(x0**2*(x0 + 1) + x0 + 1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,7,Nguyen-7,expression,2,860,40,20,20,1,"[""x0""]",log(x[0]**2 + 1) + log(x[0] + 1),0.9999999403953552,True,1.0,1.0,11.0,62192,0.4189142569999831,log(x0 * (x0 * x0 + x0) - (sin(x0) - x0 / x0 - (sin(x0) + x0))),log(x0 * (x0 * x0 + x0) - (sin(x0) - x0 / x0 - (sin(x0) + x0))),log(x0**2*(x0 + 1) + x0 + 1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,7,Nguyen-7,expression,3,5390,40,20,20,1,"[""x0""]",log(x[0]**2 + 1) + log(x[0] + 1),0.9999999403953552,True,1.0,1.0,10.0,32936,0.19673395400002391,log(x0 + x0 / x0 + x0 * x0 + x0 * x0 * x0),log(x0 + x0 / x0 + x0 * x0 + x0 * x0 * x0),log(x0**3 + x0**2 + x0 + 1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,7,Nguyen-7,expression,4,16850,40,20,20,1,"[""x0""]",log(x[0]**2 + 1) + log(x[0] + 1),0.9999999403953552,True,1.0,1.0,10.0,193152,1.492177728999991,log(x0 + x0 * x0 + x0 / x0 + x0 * x0 * x0),log(x0 + x0 * x0 + x0 / x0 + x0 * x0 * x0),log(x0**3 + x0**2 + x0 + 1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,7,Nguyen-7,expression,5,29910,40,20,20,1,"[""x0""]",log(x[0]**2 + 1) + log(x[0] + 1),0.9999999403953552,True,1.0,1.0,10.0,20232,0.1111607710000726,log(x0 + x0 * x0 + x0 / x0 + x0 * x0 * x0),log(x0 + x0 * x0 + x0 / x0 + x0 * x0 * x0),log(x0**3 + x0**2 + x0 + 1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,7,Nguyen-7,expression,6,4426,40,20,20,1,"[""x0""]",log(x[0]**2 + 1) + log(x[0] + 1),0.9999999403953552,True,1.0,1.0,10.0,68027,0.41332389999990937,log(x0 + x0 * x0 + x0 / x0 + x0 * x0 * x0),log(x0 + x0 * x0 + x0 / x0 + x0 * x0 * x0),log(x0**3 + x0**2 + x0 + 1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,7,Nguyen-7,expression,7,21962,40,20,20,1,"[""x0""]",log(x[0]**2 + 1) + log(x[0] + 1),0.9999999403953552,True,1.0,1.0,10.0,18791,0.11621913299995867,log((x0 / (x0 * x0) + x0) * (x0 + x0 * x0)),log((x0 / (x0 * x0) + x0) * (x0 + x0 * x0)),log((x0 + 1)*(x0**2 + 1)),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,7,Nguyen-7,expression,8,14423,40,20,20,1,"[""x0""]",log(x[0]**2 + 1) + log(x[0] + 1),0.9999999403953552,True,1.0,1.0,10.0,19144,0.11481100899993635,log(x0 * x0 * (x0 + x0) + x0 * x0 + x0 / x0 + x0 - x0 * x0 * x0),log(x0 * x0 * (x0 + x0) + x0 * x0 + x0 / x0 + x0 - x0 * x0 * x0),log(x0**3 + x0**2 + x0 + 1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,7,Nguyen-7,expression,9,28020,40,20,20,1,"[""x0""]",log(x[0]**2 + 1) + log(x[0] + 1),0.9999999403953552,True,1.0,1.0,11.0,74971,0.5164035289999447,log(x0 * (x0 * x0 + x0) + x0 / x0 + x0),log(x0 * (x0 * x0 + x0) + x0 / x0 + x0),log(x0**2*(x0 + 1) + x0 + 1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,7,Nguyen-7,expression,10,29802,40,20,20,1,"[""x0""]",log(x[0]**2 + 1) + log(x[0] + 1),0.9999999403953552,True,1.0,1.0,10.0,76512,0.49460333199999695,log(x0 * (x0 * x0 + x0 / x0) + x0 / x0 + x0 * x0),log(x0 * (x0 * x0 + x0 / x0) + x0 / x0 + x0 * x0),log(x0**3 + x0**2 + x0 + 1),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
