group,case_id,case_name,source_type,run,seed,samples_total,samples_train,samples_test,variables,feature_names,target_expression,reward,success,train_r2,test_r2,complexity,evaluations,time_sec,expression,materialized_expression,simplified_expression,coefficients,ops,max_depth,max_unary,max_constants,max_evals,lm_iterations,test_ratio
Nguyen,6,Nguyen-6,expression,0,723072574,40,20,20,1,"[""x0""]",sin(x[0]) + sin(x[0] + x[0]**2),1.0,True,1.0,1.0,9.0,5774,0.03033801799995217,sin(x0 + x0 + x0 * x0 - x0) + sin(x0),sin(x0 + x0 + x0 * x0 - x0) + sin(x0),sin(x0) + sin(x0*(x0 + 1)),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,6,Nguyen-6,expression,1,971434279,40,20,20,1,"[""x0""]",sin(x[0]) + sin(x[0] + x[0]**2),1.0,True,1.0,1.0,9.0,51113,0.33916235100002723,sin(x0) + sin(x0 + x0 * x0),sin(x0) + sin(x0 + x0 * x0),sin(x0) + sin(x0*(x0 + 1)),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,6,Nguyen-6,expression,2,3325160576,40,20,20,1,"[""x0""]",sin(x[0]) + sin(x[0] + x[0]**2),1.0,True,1.0,1.0,9.0,38496,0.2404424520000248,sin(x0 * x0 / x0) + sin(x0 * x0 + x0),sin(x0 * x0 / x0) + sin(x0 * x0 + x0),sin(x0) + sin(x0*(x0 + 1)),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,6,Nguyen-6,expression,3,3163586042,40,20,20,1,"[""x0""]",sin(x[0]) + sin(x[0] + x[0]**2),1.0,True,1.0,1.0,9.0,54170,0.341844272000003,sin(x0) + sin(exp(x0 - x0) * (x0 + x0 * x0)),sin(x0) + sin(exp(x0 - x0) * (x0 + x0 * x0)),sin(x0) + sin(x0*(x0 + 1)),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,6,Nguyen-6,expression,4,1227433701,40,20,20,1,"[""x0""]",sin(x[0]) + sin(x[0] + x[0]**2),1.0,True,1.0,1.0,9.0,6826,0.03756988600002842,sin(x0 * x0 + x0) + sin(x0) - (x0 - x0),sin(x0 * x0 + x0) + sin(x0) - (x0 - x0),sin(x0) + sin(x0*(x0 + 1)),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,6,Nguyen-6,expression,5,2057259013,40,20,20,1,"[""x0""]",sin(x[0]) + sin(x[0] + x[0]**2),0.9999999403953552,True,1.0,1.0,9.0,39325,0.2276412190000201,sin(x0 - x0) + sin(x0 * x0 + x0) + sin(x0),sin(x0 - x0) + sin(x0 * x0 + x0) + sin(x0),sin(x0) + sin(x0*(x0 + 1)),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,6,Nguyen-6,expression,6,3814845113,40,20,20,1,"[""x0""]",sin(x[0]) + sin(x[0] + x[0]**2),0.9999999403953552,True,1.0,1.0,9.0,16118,0.09603846299989982,sin(x0 + x0 * x0) + sin(x0),sin(x0 + x0 * x0) + sin(x0),sin(x0) + sin(x0*(x0 + 1)),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,6,Nguyen-6,expression,7,2770303473,40,20,20,1,"[""x0""]",sin(x[0]) + sin(x[0] + x[0]**2),1.0,True,1.0,1.0,9.0,503,0.002557109000008495,sin(x0) + sin(x0 * x0 + x0),sin(x0) + sin(x0 * x0 + x0),sin(x0) + sin(x0*(x0 + 1)),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,6,Nguyen-6,expression,8,3183815639,40,20,20,1,"[""x0""]",sin(x[0]) + sin(x[0] + x[0]**2),0.9999999403953552,True,1.0,1.0,9.0,5894,0.03170617300008871,sin(x0) + sin(x0 * x0 + x0),sin(x0) + sin(x0 * x0 + x0),sin(x0) + sin(x0*(x0 + 1)),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Nguyen,6,Nguyen-6,expression,9,3828183215,40,20,20,1,"[""x0""]",sin(x[0]) + sin(x[0] + x[0]**2),1.0,True,1.0,1.0,9.0,27401,0.17973088700000517,sin(x0 + x0 * x0) - x0 + sin(x0) + x0,sin(x0 + x0 * x0) - x0 + sin(x0) + x0,sin(x0) + sin(x0*(x0 + 1)),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
