group,case_id,case_name,source_type,run,seed,samples_total,samples_train,samples_test,variables,feature_names,target_expression,reward,success,train_r2,test_r2,complexity,evaluations,time_sec,expression,materialized_expression,simplified_expression,coefficients,ops,max_depth,max_unary,max_constants,max_evals,lm_iterations,test_ratio
Livermore,21,Livermore-21,expression,0,723072574,40,20,20,1,"[""x0""]",x[0]**8 + x[0]**7 + x[0]**6 + x[0]**5 + x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999250769615173,False,0.9999999943845991,0.9999989327845207,39.0,2000004,357.69902581299993,(x0 - 2.46332704057 - 0.894237290243 - (x0 + -0.584817078339) * exp(1.90201633544 * x0)) * (0.0975540202285 - 0.123703002593 / (x0 + 1.2686219654) - (x0 * exp(x0) - (x0 + 1.01927952745) * x0 * 0.551838410025)),(x0 - 2.46332704057 - 0.894237290243 - (x0 + -0.584817078339) * exp(1.90201633544 * x0)) * (0.0975540202285 - 0.123703002593 / (x0 + 1.2686219654) - (x0 * exp(x0) - (x0 + 1.01927952745) * x0 * 0.551838410025)),-((x0 + 1.269)*(0.5518*x0*(x0 + 1.019) - x0*exp(x0) + 0.09755) - 0.1237)*(-x0 + (x0 - 0.5848)*exp(1.90201633544*x0) + 3.358)/(x0 + 1.269),"[1.0596591501054942, 1.4036678904682744, -0.7677154373995737, -0.5848170783391098, 1.9020163354375421, 0.0975540202285497, 0.12370300259261752, 1.2686219653977637, 1.0192795274533304, 0.5518384100250758]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,21,Livermore-21,expression,1,971434279,40,20,20,1,"[""x0""]",x[0]**8 + x[0]**7 + x[0]**6 + x[0]**5 + x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999646544456482,False,0.9999999982518849,0.9999999582540351,17.0,2000008,368.79326099399987,sin(x0 + 1.07406273474 * x0) * 0.303945759992 * (0.999987407338 + x0) * (0.589401506895 + exp(x0 * 1.33465978728 * (x0 + x0))),sin(x0 + 1.07406273474 * x0) * 0.303945759992 * (0.999987407338 + x0) * (0.589401506895 + exp(x0 * 1.33465978728 * (x0 + x0))),0.3039*(x0 + 1.0)*(exp(2.66931957456*x0**2) + 0.5894)*sin(2.07406273474*x0),"[1.0740627347394172, -0.6960542400084512, 1.0, 0.9999874073376614, 0.589401506895247, 1.3346597872773955]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,21,Livermore-21,expression,2,3325160576,40,20,20,1,"[""x0""]",x[0]**8 + x[0]**7 + x[0]**6 + x[0]**5 + x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999616742134094,False,0.9999999983803776,0.9999999503929375,31.0,2000003,345.1824063230006,(exp(x0 * 2.55722701069 * x0) + -3.63465613083e-05 / (x0 - 0.552130618734) + 0.675720032076) * (cos(x0 - 0.000121710528092) + -0.0932285958492) / (0.954133018342 / (x0 * 0.628492708898 * (x0 + 1.00001373314))),(exp(x0 * 2.55722701069 * x0) + -3.63465613083e-05 / (x0 - 0.552130618734) + 0.675720032076) * (cos(x0 - 0.000121710528092) + -0.0932285958492) / (0.954133018342 / (x0 * 0.628492708898 * (x0 + 1.00001373314))),0.6587*x0*(x0 + 1.0)*((x0 - 0.5521)*(exp(2.55722701069*x0**2) + 0.6757) - 3.635e-5)*(cos(x0 - 0.000121710528092) - 0.09323)/(x0 - 0.5521),"[2.557227010689361, 0.9999636539992199, 0.5521306187337843, 0.6757200320759901, 0.00012171052809157593, 1.1456665823375367, 0.6285245275499636, 0.628492708897514, 1.000013733140397]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,21,Livermore-21,expression,3,3163586042,40,20,20,1,"[""x0""]",x[0]**8 + x[0]**7 + x[0]**6 + x[0]**5 + x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999975562095642,False,0.9999999999355389,0.9999999878804396,38.0,2000004,351.9218799959999,exp(x0 * x0) / cos(x0 * 0.0715248016789) * x0 * (x0 - -1.99990793513 - 1) - (sin(x0 * 1.37776210691) - (x0 * 1.61872755538 - 0.00022457901495)) * (x0 + x0) * x0 * x0 * (x0 + 1.00019875912) * x0,exp(x0 * x0) / cos(x0 * 0.0715248016789) * x0 * (x0 - -1.99990793513 - 1) - (sin(x0 * 1.37776210691) - (x0 * 1.61872755538 - 0.00022457901495)) * (x0 + x0) * x0 * x0 * (x0 + 1.00019875912) * x0,x0*(-2.0*x0**3*(x0 + 1.0)*(-1.619*x0 + sin(1.37776210691*x0) + 0.0002246)*cos(0.0715248016789*x0) + (x0 + 0.9999)*exp(x0**2))/cos(0.0715248016789*x0),"[0.07152480167892984, -1.9999079351303408, 1.0, 1.0, 1.3777621069081243, 1.6187275553758806, 0.0002245790149499874, 1.0001987591216854]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,21,Livermore-21,expression,4,1227433701,40,20,20,1,"[""x0""]",x[0]**8 + x[0]**7 + x[0]**6 + x[0]**5 + x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999999403953552,True,0.9999999999999948,0.9999999999999869,21.0,131822,19.05370630700054,(x0 * x0 * x0 * (1.00000573367 * x0 - 1.21406745011e-06) + 1.00000128139) * (x0 * x0 + (x0 + -4.31088813573e-08) * 0.999999238911 + 0.999994720483 * x0 * x0 * (1.00000064895 + x0) * x0),(x0 * x0 * x0 * (1.00000573367 * x0 - 1.21406745011e-06) + 1.00000128139) * (x0 * x0 + (x0 + -4.31088813573e-08) * 0.999999238911 + 0.999994720483 * x0 * x0 * (1.00000064895 + x0) * x0),x0*(1.0*x0**4 + 1.0)*(x0**2*(1.0*x0 + 1.0) + x0 + 1.0),"[1.0000057336688464, 1.000001213968187, 1.000001281393771, -4.3108881357322157e-08, 0.9999992389112429, 0.9999947204829049, 1.0, 1.0000006489453044, 1.0]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,21,Livermore-21,expression,5,2057259013,40,20,20,1,"[""x0""]",x[0]**8 + x[0]**7 + x[0]**6 + x[0]**5 + x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999439120292664,False,0.9999999968568686,0.9999881930341193,38.0,2000003,349.20469407100063,(sin(x0 * 0.789330735577 * x0) - (x0 * x0 + 0.561142676783) / (cos(x0) + -0.0514369110464)) * 1.7011309438 * x0 / ((1.01995377148 - x0) / (x0 - 1.01746631075)) * (x0 + 0.99756780531),(sin(x0 * 0.789330735577 * x0) - (x0 * x0 + 0.561142676783) / (cos(x0) + -0.0514369110464)) * 1.7011309438 * x0 / ((1.01995377148 - x0) / (x0 - 1.01746631075)) * (x0 + 0.99756780531),x0*(x0 - 1.017)*(x0 + 0.9976)*(1.701*x0**2 - 1.701*(cos(x0) - 0.05144)*sin(0.789330735577*x0**2) + 0.9546)/((x0 - 1.02)*(cos(x0) - 0.05144)),"[0.7893307355772486, 0.5611426767834052, 0.949863573870834, 1.701130943798483, 1.0199537714807159, 1.0174663107463482, 1.5010370083065994]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,21,Livermore-21,expression,6,3814845113,40,20,20,1,"[""x0""]",x[0]**8 + x[0]**7 + x[0]**6 + x[0]**5 + x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999192953109741,False,0.9999999934883502,0.9999999936967485,40.0,2000001,368.88554265699986,(1.17610057287 * exp(x0) + exp(-2.0638999666 * x0)) * (0.881395393805 + x0 / 1.1344294011) * x0 * (-3.19667086012 - 2.3798895721 * x0 + exp(1.46881353861 * x0) + exp(cos(x0) + 0.414324437943 * x0)),(1.17610057287 * exp(x0) + exp(-2.0638999666 * x0)) * (0.881395393805 + x0 / 1.1344294011) * x0 * (-3.19667086012 - 2.3798895721 * x0 + exp(1.46881353861 * x0) + exp(cos(x0) + 0.414324437943 * x0)),-x0*(0.8815*x0 + 0.8814)*(1.176*exp(3.0638999666*x0) + 1.0)*(2.38*x0 - exp(1.46881353861*x0) - exp(0.414324437943*x0 + cos(x0)) + 3.197)*exp(-2.0638999666*x0),"[1.1761005728713165, -2.0638999665956317, 0.8813953938051731, 1.1344294011017626, -3.1966708601211047, 2.3798895720986595, 1.4688135386089782, 0.4143244379432794]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,21,Livermore-21,expression,7,2770303473,40,20,20,1,"[""x0""]",x[0]**8 + x[0]**7 + x[0]**6 + x[0]**5 + x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999834299087524,False,0.999999999443849,0.9999934001211696,41.0,2000004,337.512368013,(1.41270805465 / cos(x0) - cos(x0 * 0.214391178106) - x0 / 1.55668376397 * x0) / ((0.412582576252 / x0 + 0.678634374283 * x0 - sin(x0 + 1.08404382008e-05)) / (x0 + 1.0000190585)),(1.41270805465 / cos(x0) - cos(x0 * 0.214391178106) - x0 / 1.55668376397 * x0) / ((0.412582576252 / x0 + 0.678634374283 * x0 - sin(x0 + 1.08404382008e-05)) / (x0 + 1.0000190585)),-x0*(x0 + 1.0)*((0.6424*x0**2 + cos(0.214391178106*x0))*cos(x0) - 1.413)/((x0*(0.6786*x0 - sin(x0 + 1.08404382008e-5)) + 0.4126)*cos(x0)),"[0.7063540273252299, 0.70635402732523, 0.21439117810626604, 1.556683763967797, 0.41258257625169026, 0.678634374283441, 1.0840438200763965e-05, 1.000019058499775]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,21,Livermore-21,expression,8,3183815639,40,20,20,1,"[""x0""]",x[0]**8 + x[0]**7 + x[0]**6 + x[0]**5 + x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999725818634033,False,0.9999999990255451,0.999999918532751,47.0,2000000,353.780764307,(x0 * 0.00200701312206 / (1.07603822707 + x0) + exp(3.69630880751 * x0)) * (1.62357573885 - cos(x0 * x0)) / (0.623436114755 / x0 / cos(x0 * 0.987960527007) + (x0 - -1.64730972283) * x0 - -1.68285831037),(x0 * 0.00200701312206 / (1.07603822707 + x0) + exp(3.69630880751 * x0)) * (1.62357573885 - cos(x0 * x0)) / (0.623436114755 / x0 / cos(x0 * 0.987960527007) + (x0 - -1.64730972283) * x0 - -1.68285831037),-x0*(0.002007*x0 + (x0 + 1.076)*exp(3.69630880751*x0))*(cos(x0**2) - 1.624)*cos(0.987960527007*x0)/((x0 + 1.076)*(x0*(x0*(x0 + 1.647) + 1.683)*cos(0.987960527007*x0) + 0.6234)),"[0.00200701312206461, 1.076038227071047, 3.6963088075137316, 1.623575738848832, 0.6234361147548, 0.9879605270070688, -1.647309722830206, -1.682858310370468]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,21,Livermore-21,expression,9,3828183215,40,20,20,1,"[""x0""]",x[0]**8 + x[0]**7 + x[0]**6 + x[0]**5 + x[0]**4 + x[0]**3 + x[0]**2 + x[0],0.9999736547470093,False,0.9999999993053369,0.9999995764930877,33.0,2000006,352.5692263310002,(exp(x0 * x0 / 0.392099589157) + 0.749886831384 + x0 / -1085.62563214) * 0.572271047373 * (4.72441954455e-05 + x0) * (1.00008041082 + x0) * (exp(x0 * 0.000210806385697) + x0 * x0 * -0.486587759771),(exp(x0 * x0 / 0.392099589157) + 0.749886831384 + x0 / -1085.62563214) * 0.572271047373 * (4.72441954455e-05 + x0) * (1.00008041082 + x0) * (exp(x0 * 0.000210806385697) + x0 * x0 * -0.486587759771),-(x0 + 4.724e-5)*(x0 + 1.0)*(0.4866*x0**2 - exp(0.000210806385697*x0))*(-0.0005271*x0 + 0.5723*exp(2.55037247590584*x0**2) + 0.4291),"[0.39209958915722576, 0.01587525712193544, 0.7340115742625043, -1085.625632140376, 0.5722710473731002, 4.7244195445509864e-05, 1.0000804108211794, 0.00021080638569682513, -0.4865877597705917]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
