group,case_id,case_name,source_type,run,seed,samples_total,samples_train,samples_test,variables,feature_names,target_expression,reward,success,train_r2,test_r2,complexity,evaluations,time_sec,expression,materialized_expression,simplified_expression,coefficients,ops,max_depth,max_unary,max_constants,max_evals,lm_iterations,test_ratio
Livermore,5,Livermore-5,expression,0,723072574,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + x[0]**2 - x[1],0.9999999403953552,True,0.9999999999999984,0.9999999999999991,16.0,101738,11.071230749000279,-1.00000001506 - x1 + 1 - -7.35774628902e-08 * x0 - ((0.999999489824 - x0) * x0 + -1.00000033169) * x0 * x0 / 1.00000095987,-1.00000001506 - x1 + 1 - -7.35774628902e-08 * x0 - ((0.999999489824 - x0) * x0 + -1.00000033169) * x0 * x0 / 1.00000095987,x0**2*(1.0*x0*(x0 - 1.0) + 1.0) - x1,"[-1.0000000150614248, 1.0, -7.357746289022784e-08, 0.9999994898237617, -1.0000003316941193, 1.0000009598733828, 1.0000000000009228]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,5,Livermore-5,expression,1,971434279,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + x[0]**2 - x[1],0.9999999403953552,True,0.9999999999999997,0.9999999999999993,16.0,70458,6.197676920999584,(x0 * (x0 - 0.999999740622) + 1) * 0.999999639373 * (8.02966703926e-08 + x0) * x0 - x1,(x0 * (x0 - 0.999999740622) + 1) * 0.999999639373 * (8.02966703926e-08 + x0) * x0 - x1,1.0*x0**2*(x0*(x0 - 1.0) + 1.0) - x1,"[0.9999997406217648, 1.570796229775095, 1.0000000783187986, -4.3894621547726503e-07, 8.029667039257747e-08]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,5,Livermore-5,expression,2,3325160576,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + x[0]**2 - x[1],0.9999999403953552,True,0.9999999999999994,0.9999999999999999,18.0,46101,3.748829983000178,x0 / 0.999999999828 * x0 + 1.00000009709 * x0 * (x0 - 0.99999997228) * x0 * x0 - x1,x0 / 0.999999999828 * x0 + 1.00000009709 * x0 * (x0 - 0.99999997228) * x0 * x0 - x1,x0**3*(1.0*x0 - 1.0) + 1.0*x0**2 - x1,"[0.9999999998284502, 1.0000000970916556, 0.9999999722796905]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,5,Livermore-5,expression,3,3163586042,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + x[0]**2 - x[1],0.9999999403953552,True,0.9999999999663511,0.9999999933708007,23.0,116845,12.509750034999342,-4.05087786881 - (x1 - x0 * -2.83678552179) + exp(0.700545797378 * x0) * 4.05082261176 - (-1.29059391738 + x0) * x0 * x0 * -0.942968242955 * x0,-4.05087786881 - (x1 - x0 * -2.83678552179) + exp(0.700545797378 * x0) * 4.05082261176 - (-1.29059391738 + x0) * x0 * x0 * -0.942968242955 * x0,x0**3*(0.943*x0 - 1.217) - 2.837*x0 - x1 + 4.051*exp(0.700545797378*x0) - 4.051,"[-4.050877868809971, -2.8367855217904845, 0.7005457973777847, 4.050822611755004, -2.044503237614493, 1.584156883188982, -0.9429682429554193]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,5,Livermore-5,expression,4,1227433701,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + x[0]**2 - x[1],0.9999999403953552,True,0.9999999999999972,0.9999999999967099,18.0,131337,14.850108591000208,x0 * 0.99999975014 * (1.00000001773 - x0) * (-2.00000087498 + 1.00000060483 - x0 * x0) - (3.4622961385e-10 / (0.932030011851 - x0) - 0.999999979533 * (x0 - x1)),x0 * 0.99999975014 * (1.00000001773 - x0) * (-2.00000087498 + 1.00000060483 - x0 * x0) - (3.4622961385e-10 / (0.932030011851 - x0) - 0.999999979533 * (x0 - x1)),1.0*x0*(x0 - 1.0)*(x0**2 + 1.0) + 1.0*x0 - 1.0*x1,"[0.9999997501398954, 1.0000000177343906, -2.0000008749759943, 1.0000006048348833, 3.4622961384970475e-10, 0.9320300118514812, 0.9999999795325506]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,5,Livermore-5,expression,5,2057259013,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + x[0]**2 - x[1],0.9999999403953552,True,0.9999999999999978,0.9999999999999958,18.0,57365,4.8845133329996315,(-0.999997861541 + 0.999998589065 * x0) * x0 * x0 * x0 + 0.999998983816 * x0 * x0 / 1.00000002689 + exp(x0 / 4165785.22664) - (x1 - -0.692217551632) - (exp(x1) * -4.59721228809e-09 - -0.30778248056),(-0.999997861541 + 0.999998589065 * x0) * x0 * x0 * x0 + 0.999998983816 * x0 * x0 / 1.00000002689 + exp(x0 / 4165785.22664) - (x1 - -0.692217551632) - (exp(x1) * -4.59721228809e-09 - -0.30778248056),x0**3*(1.0*x0 - 1.0) + 1.0*x0**2 - x1,"[-0.9999978615407112, 0.9999985890649036, 0.9999989838163127, 1.0000000268939895, 4165785.226635237, -0.6922175516316289, 0.9999999953027877, -0.3678550383061443, 1.0]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,5,Livermore-5,expression,6,3814845113,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + x[0]**2 - x[1],0.9999999403953552,True,0.9999999999999977,0.9999999999999981,15.0,59018,5.613859770999625,(x0 * (x0 - 1.00000005554) + 1) * x0 * x0 + x0 - (x1 + -0.999999993926) - (x0 + 0.999999990722),(x0 * (x0 - 1.00000005554) + 1) * x0 * x0 + x0 - (x1 + -0.999999993926) - (x0 + 0.999999990722),x0**2*(x0*(x0 - 1.0) + 1.0) - x1,"[1.0000000555431732, 1.2144550303622956, 1.2934166015182367, -0.9999999939258254, 0.9999999907220697]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,5,Livermore-5,expression,7,2770303473,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + x[0]**2 - x[1],0.9999999403953552,True,0.9999999999999998,0.9999999999999997,18.0,44371,3.5674173199995494,x0 * x0 / 0.999999580014 - x1 + (1.00000042635 - x0) * -1.00000028467 * (1.48567170973e-07 + x0 * x0) * x0,x0 * x0 / 0.999999580014 - x1 + (1.00000042635 - x0) * -1.00000028467 * (1.48567170973e-07 + x0 * x0) * x0,x0**3*(1.0*x0 - 1.0) + 1.0*x0**2 - x1,"[0.9999995800144301, 1.0000004263506495, -1.0000002846672496, 1.485671709730164e-07]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,5,Livermore-5,expression,8,3183815639,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + x[0]**2 - x[1],0.9999999403953552,True,1.0,1.0,22.0,50888,4.446157588999995,x0 * x0 - (x1 - x0 * 2.04908054562e-05) + (x0 * x0 + 2.04742456627e-05) * (2.05384604572e-05 + x0) * (x0 - 1.0000204812),x0 * x0 - (x1 - x0 * 2.04908054562e-05) + (x0 * x0 + 2.04742456627e-05) * (2.05384604572e-05 + x0) * (x0 - 1.0000204812),x0**2 + 2.049e-5*x0 - x1 + (x0 - 1.0)*(x0 + 2.054e-5)*(x0**2 + 2.047e-5),"[2.0490805456158068e-05, -10.796342770774626, 2.053846045716113e-05, 1.000020481204374]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,5,Livermore-5,expression,9,3828183215,40,20,20,2,"[""x0"", ""x1""]",x[0]**4 - x[0]**3 + x[0]**2 - x[1],0.9999999403953552,True,0.999999999999999,0.9999999999999992,19.0,46644,3.7485512549992563,(exp(-6.0092415795e-07 * x0) + (x0 + x0) * x0 / 1.99999881235) * (1.97442062699e-12 - x0 * (0.999999833565 - x0)) + -1.10929757395 - (x0 + 1.10929793512) * -0.999999689208 - x1,(exp(-6.0092415795e-07 * x0) + (x0 + x0) * x0 / 1.99999881235) * (1.97442062699e-12 - x0 * (0.999999833565 - x0)) + -1.10929757395 - (x0 + 1.10929793512) * -0.999999689208 - x1,x0*(x0 - 1.0)*(1.0*x0**2 + 1.0) + 1.0*x0 - x1,"[-6.009241579499949e-07, 1.9999988123540542, -1.4001821616677068e-05, 0.9999998335648055, -1.1092975739527455, 1.1092979351163381, -0.9999996892083052]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
