group,case_id,case_name,source_type,run,seed,samples_total,samples_train,samples_test,variables,feature_names,target_expression,reward,success,train_r2,test_r2,complexity,evaluations,time_sec,expression,materialized_expression,simplified_expression,coefficients,ops,max_depth,max_unary,max_constants,max_evals,lm_iterations,test_ratio
Livermore,1,Livermore-1,expression,0,723072574,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999999,0.9999999999999999,11.0,250,0.3157282929996654,2.4886338734 * 0.401826875408 * (sin(x0 * x0) + x0 / 0.999999973141 + 0.333333398733),2.4886338734 * 0.401826875408 * (sin(x0 * x0) + x0 / 0.999999973141 + 0.333333398733),1.0*x0 + 1.0*sin(x0**2) + 0.3333,"[1.0, 1.0, 1.0, 1.4560718426787385, 0.9999999731409068, -1.0986120924688194]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,1,971434279,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999992,0.9999999999999992,9.0,2724,3.85210102200017,sin(x0 * x0) + 0.333333231946 + (x0 + x0) / 2.00000004618,sin(x0 * x0) + 0.333333231946 + (x0 + x0) / 2.00000004618,1.0*x0 + sin(x0**2) + 0.3333,"[0.33333323194602343, 2.0000000461769334]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,2,3325160576,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999100780342,0.9999999075432068,9.0,7616,11.040014342999712,x0 + 1.07912263321 - -0.997476128645 * sin(x0 * x0) + -0.745789252502,x0 + 1.07912263321 - -0.997476128645 * sin(x0 * x0) + -0.745789252502,x0 + 0.9975*sin(x0**2) + 0.3333,"[1.4945742078893705, 1.3535022776093874e-09, -0.745789252501501]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,3,3163586042,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999993,0.9999999999999993,11.0,10501,17.18929984299939,(sin(x0 * x0) / -0.999999971854 + -0.333333340122 - x0) / (-6.39175379312e-11 * x0 - 0.99999997523),(sin(x0 * x0) / -0.999999971854 + -0.333333340122 - x0) / (-6.39175379312e-11 * x0 - 0.99999997523),1.0*x0 + 1.0*sin(x0**2) + 0.3333,"[0.3767275190861376, -0.3333333401217826, 0.9999999998360825, 0.0002225738912331405]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,4,1227433701,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999977,0.9999999999999978,9.0,7829,12.427936514000066,x0 + 0.333333277969 + sin(x0 * 1.00000000865 * x0),x0 + 0.333333277969 + sin(x0 * 1.00000000865 * x0),x0 + sin(1.00000000865*x0**2) + 0.3333,"[1.0, 0.3398368507315849, 1.0, 1.0000000086454408, 0.9999999999999986]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,5,2057259013,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999993,0.9999999999999993,9.0,5009,7.091073477999998,sin(x0 * x0) + 2.00000002491 * exp(x0) * (x0 - -0.166666658936) / exp(x0) - x0,sin(x0 * x0) + 2.00000002491 * exp(x0) * (x0 - -0.166666658936) / exp(x0) - x0,1.0*x0 + sin(x0**2) + 0.3333,"[1.5888516995117582e-08, 0.6931471930162065, -0.16666665893589203]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,6,3814845113,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999998,0.9999999999999998,11.0,5688,9.913146709000102,x0 - (sin(3.14159276076 + x0 * x0) - 0.333333323685),x0 - (sin(3.14159276076 + x0 * x0) - 0.333333323685),x0 - sin(x0**2 + 3.14159276076) + 0.3333,"[1.1447299199612981, 0.3333333236850294]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,7,2770303473,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999998,0.9999999999999998,11.0,5621,8.259076562999326,(x0 + sin(x0 * x0) - -0.333333331289) * 0.999999984655,(x0 + sin(x0 * x0) - -0.333333331289) * 0.999999984655,1.0*x0 + 1.0*sin(x0**2) + 0.3333,"[0.5134171210315606, 1.0, 1.0, 0.99999998465492]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,8,3183815639,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999997,0.9999999999999998,11.0,6938,11.213706767000076,0.333333337209 + x0 - cos(1.57079618682 + x0 * x0),0.333333337209 + x0 - cos(1.57079618682 + x0 * x0),x0 - cos(x0**2 + 1.57079618682) + 0.3333,"[0.9533420185847327, 1.0508307235669716, 2.2550806385643605, 0.6842843117686483, 0.45158261617817397]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,9,3828183215,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999996,0.9999999999999996,7.0,4431,6.624570904000393,x0 - -0.333333295895 + sin(-1.62814638844e-07 + x0 * x0),x0 - -0.333333295895 + sin(-1.62814638844e-07 + x0 * x0),x0 + sin(x0**2) + 0.3333,"[-0.33333329589483707, -1.6281463884421212e-07]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,10,2437489881,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999999,0.9999999999999999,7.0,3243,5.255489371999829,x0 - sin(7.83184424398e-08 - x0 * x0) - -0.333333335434,x0 - sin(7.83184424398e-08 - x0 * x0) - -0.333333335434,x0 + sin(x0**2) + 0.3333,"[1.0000000782184455, -0.3333333354344614]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,11,2218870180,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999999,0.9999999999999999,11.0,5475,7.987930091000635,x0 + 0.333333385439 - cos(-1.57079630926 - x0 * x0),x0 + 0.333333385439 - cos(-1.57079630926 - x0 * x0),x0 - cos(x0**2 + 1.57079630926) + 0.3333,"[0.3333333854386636, -1.2973563380562152, 0.8259227058332059]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,12,1677402687,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999992,0.9999999999999992,13.0,2788,3.4107952049998858,exp(-0.000797476240436 * x0 - 21.4111986991) - sin(x0 * x0 - 3.14159279537) + 279.240436078 * x0 / 279.240441964 - -0.333333302974,exp(-0.000797476240436 * x0 - 21.4111986991) - sin(x0 * x0 - 3.14159279537) + 279.240436078 * x0 / 279.240441964 - -0.333333302974,1.0*x0 - sin(x0**2 - 3.14159279537) + 0.3333,"[-0.0007974762404362526, 21.41119869905653, 1.144729930980606, 279.2404360781806, 279.24044196429685, 0.6474347075616054]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,13,310923819,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999999,0.9999999999999999,9.0,13784,23.413363986999684,2.71510664109 - 6.56498198726e-10 / (x0 * cos(x0)) - (0.540302305868 + 1 - x0 + 0.841470984808 - sin(x0 * x0 / 1.00000000137)),2.71510664109 - 6.56498198726e-10 / (x0 * cos(x0)) - (0.540302305868 + 1 - x0 + 0.841470984808 - sin(x0 * x0 / 1.00000000137)),x0 + sin(0.99999999863*x0**2) + 0.3333,"[0.9988312311010973, 6.564981987264988e-10, 1.0, 1.0, 1.0, 1.0, 1.000000001366637]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,14,1777581980,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999994,0.9999999999999994,11.0,1698,2.2253614090004703,1 + sin(x0 / (0.999999997136 / x0)) + (-0.666666734731 + x0) * x0 / x0 / 0.999999988615,1 + sin(x0 / (0.999999997136 / x0)) + (-0.666666734731 + x0) * x0 / x0 / 0.999999988615,1.0*x0 + sin(1.000000002864*x0**2) + 0.3333,"[1.0, 0.9999999971362669, -0.6666667347313263, 0.5709472211308946, 1.0]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,15,354449225,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999996423721313,True,0.999999999999999,0.9999999999999991,7.0,655,0.8506021980001606,x0 + sin(x0 * x0) + 0.333333152087,x0 + sin(x0 * x0) + 0.333333152087,x0 + sin(x0**2) + 0.3333,[0.33333315208659675],"+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,16,1949615811,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999988,0.9999999999999988,7.0,9813,14.916339616000187,sin(x0 * x0) + exp(-1.09861197355 + x0 * -8.95110848529e-08) + x0,sin(x0 * x0) + exp(-1.09861197355 + x0 * -8.95110848529e-08) + x0,x0 + sin(x0**2) + 0.3333,"[3.8297787076096235, 4.928390681155674, -8.951108485291913e-08]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,17,2845477618,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999986,0.9999999999999984,11.0,17335,27.97883006599932,0.999999981131 * x0 - -0.333333324009 + 1 + sin(x0 / 1.00000000624 * x0) - 1,0.999999981131 * x0 - -0.333333324009 + 1 + sin(x0 / 1.00000000624 * x0) - 1,1.0*x0 + sin(0.99999999376*x0**2) + 0.3333,"[0.9999999811307434, 1.0, -0.3333333240090717, 1.0, 1.0000000062362149, 1.0]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,18,3334804072,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,0.9999999999999998,0.9999999999999998,9.0,4894,7.10119138600021,x0 + 1.12542671484 + sin(x0 * x0 * 0.999999997383) - 0.792093366513,x0 + 1.12542671484 + sin(x0 * x0 * 0.999999997383) - 0.792093366513,x0 + sin(0.999999997383*x0**2) + 0.3333,"[1.1254267148417725, 0.9999999973829011, -0.2330760071048879]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
Livermore,1,Livermore-1,expression,19,3003924095,2000,1000,1000,1,"[""x0""]",1/3 + x[0] + sin(x[0]**2),0.9999997019767761,True,1.0,1.0,7.0,4655,7.742686362999848,sin(x0 * x0) - (11052.2272325 - (x0 - -11052.5605658)),sin(x0 * x0) - (11052.2272325 - (x0 - -11052.5605658)),x0 + sin(x0**2) + 0.3333,"[11052.227232452813, 5.47338163660521e-07, -11052.560565766695]","+,-,*,/,sin,cos,exp,log,R",6,999,10,2000000,50,0.5
