group,case_id,case_name,source_type,run,seed,samples_total,samples_train,samples_test,variables,feature_names,target_expression,reward,success,train_r2,test_r2,complexity,evaluations,time_sec,expression,materialized_expression,simplified_expression,coefficients,ops,max_depth,max_unary,max_constants,max_evals,lm_iterations,test_ratio
Livermore,20,Livermore-20,expression,0,723072574,40,20,20,1,"[""x0""]",exp(-x[0]**2),0.9999998807907104,True,1.0,1.0,6.0,5700,0.0299500060000355,exp((x0 - x0 * x0) / cos(x0 - x0) - x0),exp((x0 - x0 * x0) / cos(x0 - x0) - x0),exp(-x0**2),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,20,Livermore-20,expression,1,971434279,40,20,20,1,"[""x0""]",exp(-x[0]**2),0.9999999403953552,True,1.0,1.0,6.0,2503,0.012087338000128511,x0 / x0 / exp(x0 * x0),x0 / x0 / exp(x0 * x0),exp(-x0**2),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,20,Livermore-20,expression,2,3325160576,40,20,20,1,"[""x0""]",exp(-x[0]**2),0.9999998807907104,True,1.0,1.0,6.0,5495,0.02883897199990315,exp(log(cos(x0 - x0)) - x0 * x0),exp(log(cos(x0 - x0)) - x0 * x0),exp(-x0**2),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,20,Livermore-20,expression,3,3163586042,40,20,20,1,"[""x0""]",exp(-x[0]**2),0.9999998807907104,True,1.0,1.0,6.0,2493,0.012379661000522901,exp(x0 - x0 - x0 * x0 / x0 * x0),exp(x0 - x0 - x0 * x0 / x0 * x0),exp(-x0**2),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,20,Livermore-20,expression,4,1227433701,40,20,20,1,"[""x0""]",exp(-x[0]**2),0.9999998807907104,True,1.0,1.0,6.0,3883,0.020777849999831233,exp(exp(x0) - (x0 * x0 + exp(x0)) + sin((x0 - x0) * x0 / x0)),exp(exp(x0) - (x0 * x0 + exp(x0)) + sin((x0 - x0) * x0 / x0)),exp(-x0**2),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,20,Livermore-20,expression,5,2057259013,40,20,20,1,"[""x0""]",exp(-x[0]**2),0.9999998807907104,True,1.0,1.0,6.0,22415,0.1309883859994443,exp(cos(x0) - x0 * x0 - cos(x0)),exp(cos(x0) - x0 * x0 - cos(x0)),exp(-x0**2),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,20,Livermore-20,expression,6,3814845113,40,20,20,1,"[""x0""]",exp(-x[0]**2),0.9999998807907104,True,1.0,1.0,6.0,2455,0.012317640000219399,exp(x0 - x0 - x0 * x0),exp(x0 - x0 - x0 * x0),exp(-x0**2),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,20,Livermore-20,expression,7,2770303473,40,20,20,1,"[""x0""]",exp(-x[0]**2),0.9999998807907104,True,1.0,1.0,6.0,2484,0.012436023999725876,x0 / x0 / exp(x0 * x0),x0 / x0 / exp(x0 * x0),exp(-x0**2),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,20,Livermore-20,expression,8,3183815639,40,20,20,1,"[""x0""]",exp(-x[0]**2),0.9999998807907104,True,1.0,1.0,8.0,5996,0.030403309000575973,exp(log(x0 / x0 / exp(x0)) * x0),exp(log(x0 / x0 / exp(x0)) * x0),exp(x0*log(exp(-x0))),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,20,Livermore-20,expression,9,3828183215,40,20,20,1,"[""x0""]",exp(-x[0]**2),0.9999998807907104,True,1.0,1.0,6.0,1997,0.011903044999598933,exp(exp((x0 - x0) * (x0 + x0)) - (x0 * x0 - (x0 - x0) + exp(x0 - x0))),exp(exp((x0 - x0) * (x0 + x0)) - (x0 * x0 - (x0 - x0) + exp(x0 - x0))),exp(-x0**2),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,20,Livermore-20,expression,10,2437489881,40,20,20,1,"[""x0""]",exp(-x[0]**2),0.9999998807907104,True,1.0,1.0,6.0,1043,0.005149084999175102,exp((x0 - (x0 + x0)) * x0),exp((x0 - (x0 + x0)) * x0),exp(-x0**2),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,20,Livermore-20,expression,11,2218870180,40,20,20,1,"[""x0""]",exp(-x[0]**2),0.9999999403953552,True,1.0,1.0,6.0,6641,0.03442346500014537,exp(x0 + x0 - (x0 + x0 * x0 + x0)),exp(x0 + x0 - (x0 + x0 * x0 + x0)),exp(-x0**2),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,20,Livermore-20,expression,12,1677402687,40,20,20,1,"[""x0""]",exp(-x[0]**2),0.9999998807907104,True,1.0,1.0,6.0,5691,0.028618550999453873,exp(x0 - (x0 * x0 + x0)),exp(x0 - (x0 * x0 + x0)),exp(-x0**2),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
Livermore,20,Livermore-20,expression,13,310923819,40,20,20,1,"[""x0""]",exp(-x[0]**2),0.9999998807907104,True,1.0,1.0,6.0,2220,0.010680268999749387,exp(x0 * (x0 - x0 - x0 - (x0 - x0))),exp(x0 * (x0 - x0 - x0 - (x0 - x0))),exp(-x0**2),[],"+,-,*,/,sin,cos,exp,log",6,999,10,2000000,50,0.5
